invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,total_price,profit_margin,
1492,WALM098,Mineral Wells,Fashion accessories,57,1,1/19/2021,18:43:00,Ewallet,4,57,0.18,
1493,WALM099,Weatherford,Home and lifestyle,27,1,2/29/2020,7:38:00,Ewallet,4,27,0.18,
1494,WALM046,Temple,Fashion accessories,55,2,1/22/2020,19:40:00,Ewallet,4,110,0.48,
1495,WALM046,Temple,Home and lifestyle,70,2,3/2/2020,17:39:00,Ewallet,5,140,0.48,
1496,WALM049,North Richland Hills,Fashion accessories,65,2,8/23/2023,18:22:00,Ewallet,4,130,0.48,
1497,WALM068,Burleson,Home and lifestyle,52,3,12/19/2022,13:00:00,Ewallet,6,156,0.33,
1498,WALM024,Carrollton,Fashion accessories,83,3,7/30/2022,17:20:00,Ewallet,8,249,0.48,
1499,WALM084,Schertz,Home and lifestyle,70,3,11/6/2021,12:31:00,Ewallet,5,210,0.33,
1500,WALM046,Temple,Fashion accessories,69,2,6/30/2021,14:01:00,Ewallet,7,138,0.48,
1501,WALM035,San Angelo,Home and lifestyle,25,3,9/11/2022,14:32:00,Ewallet,7,75,0.48,
1502,WALM052,Mansfield,Fashion accessories,15,2,11/5/2023,16:07:00,Ewallet,6,30,0.57,
1503,WALM093,Angleton,Home and lifestyle,43,3,9/11/2022,6:01:00,Ewallet,4,129,0.33,
1504,WALM019,Pasadena,Fashion accessories,52,1,9/12/2020,22:06:00,Ewallet,9,52,0.48,
1505,WALM024,Carrollton,Home and lifestyle,61,3,7/4/2021,17:07:00,Ewallet,8,183,0.48,
1506,WALM077,Coppell,Fashion accessories,15,1,6/17/2020,8:00:00,Ewallet,6,15,0.33,
1507,WALM062,Galveston,Home and lifestyle,34,3,11/3/2021,7:03:00,Ewallet,5,102,0.33,
1508,WALM035,San Angelo,Fashion accessories,64,2,6/19/2021,20:49:00,Ewallet,7,128,0.48,
1509,WALM064,Bedford,Home and lifestyle,27,1,5/13/2023,7:45:00,Ewallet,5,27,0.33,
1510,WALM020,Killeen,Fashion accessories,57,1,6/9/2020,6:31:00,Ewallet,8,57,0.48,
1511,WALM093,Angleton,Home and lifestyle,67,1,12/11/2020,12:58:00,Ewallet,9,67,0.33,
1512,WALM026,Denton,Fashion accessories,34,3,10/22/2023,23:00:00,Ewallet,9,102,0.48,
1513,WALM002,Dallas,Home and lifestyle,52,1,3/7/2022,8:06:00,Ewallet,5,52,0.36,
1514,WALM036,Allen,Fashion accessories,17,2,7/8/2022,15:55:00,Ewallet,4,34,0.48,
1515,WALM011,Lubbock,Home and lifestyle,71,1,5/22/2022,22:22:00,Ewallet,4,71,0.48,
1516,WALM093,Angleton,Fashion accessories,19,2,2/15/2021,13:22:00,Ewallet,8,38,0.33,
1517,WALM039,Longview,Home and lifestyle,41,3,4/17/2022,20:41:00,Ewallet,5,123,0.48,
1518,WALM048,Harlingen,Fashion accessories,49,1,10/13/2020,13:46:00,Ewallet,5,49,0.48,
1519,WALM049,North Richland Hills,Home and lifestyle,61,1,12/20/2023,20:19:00,Ewallet,8,61,0.48,
1520,WALM034,College Station,Fashion accessories,32,1,10/6/2020,17:29:00,Ewallet,9,32,0.48,
1521,WALM062,Galveston,Home and lifestyle,26,3,10/26/2022,11:40:00,Ewallet,7,78,0.33,
1522,WALM089,Southlake,Fashion accessories,20,2,6/6/2023,21:24:00,Ewallet,8,40,0.33,
1523,WALM026,Denton,Home and lifestyle,43,1,12/25/2021,16:17:00,Ewallet,9,43,0.48,
1524,WALM012,Garland,Fashion accessories,51,1,10/29/2020,16:15:00,Ewallet,6,51,0.48,
1525,WALM072,Lancaster,Home and lifestyle,19,1,3/12/2023,9:04:00,Ewallet,4,19,0.33,
1526,WALM038,Sugar Land,Fashion accessories,85,1,12/12/2023,10:34:00,Ewallet,5,85,0.48,
1527,WALM084,Schertz,Home and lifestyle,74,3,5/18/2021,15:53:00,Ewallet,9,222,0.33,
1528,WALM016,Brownsville,Fashion accessories,68,3,4/26/2022,16:18:00,Ewallet,6,204,0.48,
1529,WALM079,La Porte,Home and lifestyle,80,3,8/14/2021,15:40:00,Ewallet,9,240,0.33,
1530,WALM091,Little Elm,Fashion accessories,67,1,7/15/2023,21:31:00,Ewallet,5,67,0.33,
1531,WALM096,Eagle Pass,Home and lifestyle,42,2,6/2/2022,16:48:00,Ewallet,9,84,0.33,
1532,WALM063,Georgetown,Fashion accessories,16,2,4/28/2022,7:17:00,Ewallet,5,32,0.33,
1533,WALM097,Alice,Home and lifestyle,33,2,8/23/2021,22:15:00,Ewallet,7,66,0.18,
1534,WALM076,Huntsville,Fashion accessories,38,3,9/19/2020,14:24:00,Ewallet,4,114,0.33,
1535,WALM076,Huntsville,Home and lifestyle,36,2,12/28/2022,7:04:00,Ewallet,5,72,0.33,
1536,WALM094,Alamo,Fashion accessories,50,1,11/7/2021,22:16:00,Ewallet,8,50,0.33,
1537,WALM099,Weatherford,Home and lifestyle,39,1,3/22/2023,11:10:00,Ewallet,6,39,0.18,
1538,WALM061,Cedar Park,Fashion accessories,27,3,11/23/2022,21:57:00,Ewallet,9,81,0.33,
1539,WALM086,Rosenberg,Home and lifestyle,51,1,1/16/2021,10:12:00,Ewallet,8,51,0.33,
1540,WALM031,Lewisville,Fashion accessories,78,1,12/15/2021,11:45:00,Ewallet,7,78,0.48,
1541,WALM009,Plano,Home and lifestyle,53,3,2/18/2021,21:55:00,Ewallet,7,159,0.48,
1542,WALM036,Allen,Fashion accessories,22,2,10/23/2021,13:38:00,Ewallet,7,44,0.48,
1543,WALM062,Galveston,Home and lifestyle,84,2,10/7/2020,14:49:00,Ewallet,4,168,0.33,
1544,WALM053,Conroe,Fashion accessories,40,2,11/30/2021,16:06:00,Ewallet,8,80,0.57,
1545,WALM025,Waco,Home and lifestyle,42,3,7/6/2021,11:00:00,Ewallet,9,126,0.48,
1546,WALM019,Pasadena,Fashion accessories,38,1,8/27/2022,15:41:00,Ewallet,4,38,0.48,
1547,WALM018,Frisco,Home and lifestyle,50,3,10/22/2020,17:56:00,Ewallet,9,150,0.48,
1548,WALM027,Abilene,Fashion accessories,55,2,1/19/2022,11:22:00,Ewallet,4,110,0.48,
1549,WALM064,Bedford,Home and lifestyle,48,1,8/3/2020,14:30:00,Ewallet,4,48,0.33,
1550,WALM013,Irving,Fashion accessories,62,3,8/13/2022,14:02:00,Ewallet,4,186,0.48,
1551,WALM008,Corpus Christi,Home and lifestyle,73,1,5/19/2021,16:12:00,Ewallet,6,73,0.48,
1552,WALM020,Killeen,Fashion accessories,42,2,7/16/2021,14:13:00,Ewallet,9,84,0.48,
1553,WALM069,Rockwall,Home and lifestyle,84,1,12/6/2023,21:21:00,Ewallet,8,84,0.33,
1554,WALM020,Killeen,Fashion accessories,19,1,9/12/2023,19:54:00,Ewallet,7,19,0.48,
1555,WALM032,Tyler,Home and lifestyle,26,2,11/7/2023,6:56:00,Ewallet,4,52,0.48,
1556,WALM010,Laredo,Fashion accessories,33,3,1/25/2020,7:21:00,Ewallet,6,99,0.48,
1557,WALM012,Garland,Home and lifestyle,23,1,7/9/2023,18:53:00,Ewallet,4,23,0.48,
1558,WALM082,Weslaco,Fashion accessories,81,3,12/27/2022,21:46:00,Cash,5,243,0.33,
1559,WALM096,Eagle Pass,Home and lifestyle,78,2,2/17/2020,18:54:00,Ewallet,9,156,0.33,
1560,WALM026,Denton,Fashion accessories,42,3,12/20/2021,13:54:00,Ewallet,7,126,0.48,
1561,WALM082,Weslaco,Home and lifestyle,27,2,6/24/2020,9:26:00,Cash,6,54,0.33,
1562,WALM065,Texas City,Fashion accessories,53,3,3/22/2022,18:19:00,Ewallet,6,159,0.33,
1563,WALM085,Kerrville,Home and lifestyle,23,2,1/16/2021,19:04:00,Ewallet,4,46,0.33,
1564,WALM048,Harlingen,Fashion accessories,81,1,8/27/2020,7:08:00,Ewallet,7,81,0.48,
1565,WALM033,Pearland,Home and lifestyle,47,3,8/9/2021,17:46:00,Ewallet,8,141,0.48,
1566,WALM046,Temple,Fashion accessories,76,2,9/11/2023,12:23:00,Ewallet,9,152,0.48,
1567,WALM072,Lancaster,Home and lifestyle,25,1,1/30/2020,14:48:00,Ewallet,4,25,0.33,
1568,WALM044,Pharr,Fashion accessories,67,2,5/16/2023,17:59:00,Ewallet,4,134,0.48,
1569,WALM052,Mansfield,Home and lifestyle,25,1,6/28/2021,13:17:00,Ewallet,9,25,0.57,
1570,WALM047,Flower Mound,Fashion accessories,66,1,12/1/2022,6:12:00,Ewallet,8,66,0.48,
1571,WALM039,Longview,Home and lifestyle,15,3,1/29/2022,20:09:00,Ewallet,6,45,0.48,
1572,WALM070,Hurst,Fashion accessories,36,1,4/6/2021,16:34:00,Ewallet,5,36,0.33,
1573,WALM018,Frisco,Home and lifestyle,69,1,7/23/2020,10:51:00,Ewallet,6,69,0.48,
1574,WALM023,Midland,Fashion accessories,50,2,3/25/2021,21:22:00,Ewallet,5,100,0.48,
1575,WALM034,College Station,Home and lifestyle,74,2,2/12/2022,9:10:00,Ewallet,7,148,0.48,
1576,WALM059,Pflugerville,Fashion accessories,75,2,10/2/2020,20:08:00,Ewallet,5,150,0.33,
1577,WALM071,Lufkin,Home and lifestyle,24,1,7/13/2023,10:46:00,Ewallet,5,24,0.33,
1578,WALM017,McKinney,Fashion accessories,74,3,2/23/2023,7:49:00,Ewallet,4,222,0.48,
1579,WALM019,Pasadena,Home and lifestyle,64,2,8/17/2022,16:01:00,Ewallet,9,128,0.48,
1580,WALM035,San Angelo,Fashion accessories,46,1,4/28/2020,13:31:00,Ewallet,4,46,0.48,
1581,WALM025,Waco,Home and lifestyle,73,1,10/22/2022,19:36:00,Ewallet,9,73,0.48,
1582,WALM008,Corpus Christi,Fashion accessories,49,3,4/29/2020,8:14:00,Ewallet,7,147,0.48,
1583,WALM027,Abilene,Home and lifestyle,69,2,12/9/2020,9:01:00,Ewallet,6,138,0.48,
1584,WALM020,Killeen,Fashion accessories,36,3,2/18/2021,19:25:00,Ewallet,8,108,0.48,
1585,WALM061,Cedar Park,Home and lifestyle,42,2,10/11/2020,20:43:00,Ewallet,7,84,0.33,
1586,WALM015,Grand Prairie,Fashion accessories,77,3,10/8/2020,7:08:00,Ewallet,8,231,0.48,
1587,WALM065,Texas City,Home and lifestyle,38,1,6/18/2023,18:27:00,Ewallet,7,38,0.33,
1588,WALM017,McKinney,Fashion accessories,61,1,1/5/2023,17:07:00,Ewallet,7,61,0.48,
1589,WALM043,Baytown,Home and lifestyle,35,2,6/25/2022,22:05:00,Ewallet,8,70,0.48,
1590,WALM032,Tyler,Fashion accessories,45,3,10/12/2020,15:27:00,Ewallet,5,135,0.48,
1591,WALM019,Pasadena,Home and lifestyle,62,2,10/11/2020,12:06:00,Ewallet,7,124,0.48,
1592,WALM052,Mansfield,Fashion accessories,39,3,4/4/2020,15:48:00,Ewallet,7,117,0.57,
1593,WALM027,Abilene,Home and lifestyle,60,2,2/13/2021,15:49:00,Ewallet,4,120,0.48,
1594,WALM074,Weslaco,Fashion accessories,78,3,5/26/2021,22:35:00,Cash,9,234,0.33,
1595,WALM052,Mansfield,Home and lifestyle,68,1,4/12/2022,22:07:00,Ewallet,6,68,0.57,
1596,WALM047,Flower Mound,Fashion accessories,81,3,11/14/2020,8:53:00,Ewallet,6,243,0.48,
1597,WALM062,Galveston,Home and lifestyle,52,1,1/14/2020,7:48:00,Ewallet,4,52,0.33,
1598,WALM095,Big Spring,Fashion accessories,15,3,5/29/2022,18:53:00,Ewallet,7,45,0.33,
1599,WALM012,Garland,Home and lifestyle,80,2,10/14/2023,21:45:00,Ewallet,9,160,0.48,
1600,WALM060,DeSoto,Fashion accessories,82,1,8/31/2021,14:48:00,Ewallet,9,82,0.33,
1601,WALM016,Brownsville,Home and lifestyle,50,2,12/26/2021,7:21:00,Ewallet,6,100,0.48,
1602,WALM054,Sherman,Fashion accessories,48,1,3/18/2021,6:34:00,Ewallet,8,48,0.21,
1603,WALM049,North Richland Hills,Home and lifestyle,43,2,7/15/2022,22:21:00,Ewallet,8,86,0.48,
1604,WALM093,Angleton,Fashion accessories,48,1,1/9/2020,19:06:00,Ewallet,7,48,0.33,
1605,WALM035,San Angelo,Home and lifestyle,34,1,7/26/2021,22:47:00,Ewallet,5,34,0.48,
1606,WALM048,Harlingen,Fashion accessories,46,3,12/17/2021,22:51:00,Ewallet,5,138,0.48,
1607,WALM027,Abilene,Home and lifestyle,83,3,6/3/2021,11:03:00,Ewallet,8,249,0.48,
1608,WALM063,Georgetown,Fashion accessories,45,3,7/7/2023,6:42:00,Ewallet,8,135,0.33,
1609,WALM094,Alamo,Home and lifestyle,29,3,11/20/2020,17:00:00,Ewallet,6,87,0.33,
1610,WALM041,Mission,Fashion accessories,83,3,2/10/2020,13:55:00,Ewallet,5,249,0.48,
1611,WALM068,Burleson,Home and lifestyle,55,3,12/5/2023,15:44:00,Ewallet,7,165,0.33,
1612,WALM054,Sherman,Fashion accessories,42,3,10/13/2020,17:23:00,Ewallet,6,126,0.21,
1613,WALM030,Richardson,Home and lifestyle,52,1,7/22/2020,20:15:00,Ewallet,6,52,0.48,
1614,WALM005,Fort Worth,Fashion accessories,52,3,3/21/2020,8:45:00,Ewallet,9,156,0.48,
1615,WALM021,McAllen,Home and lifestyle,17,3,8/5/2023,15:17:00,Ewallet,4,51,0.48,
1616,WALM084,Schertz,Fashion accessories,55,1,4/20/2023,19:48:00,Ewallet,8,55,0.33,
1617,WALM051,New Braunfels,Home and lifestyle,52,1,2/14/2022,17:08:00,Ewallet,7,52,0.48,
1618,WALM083,Farmers Branch,Fashion accessories,72,3,6/26/2023,22:53:00,Ewallet,8,216,0.33,
1619,WALM040,Edinburg,Home and lifestyle,43,1,6/1/2021,11:30:00,Ewallet,4,43,0.48,
1620,WALM047,Flower Mound,Fashion accessories,29,1,5/28/2023,15:12:00,Ewallet,7,29,0.48,
1621,WALM085,Kerrville,Home and lifestyle,74,2,12/18/2021,15:07:00,Ewallet,9,148,0.33,
1622,WALM031,Lewisville,Fashion accessories,85,1,9/8/2022,7:33:00,Ewallet,8,85,0.48,
1623,WALM038,Sugar Land,Home and lifestyle,82,3,6/20/2021,6:06:00,Ewallet,9,246,0.48,
1624,WALM043,Baytown,Fashion accessories,33,3,2/16/2020,17:57:00,Ewallet,6,99,0.48,
1625,WALM083,Farmers Branch,Home and lifestyle,28,2,1/1/2023,19:48:00,Ewallet,7,56,0.33,
1626,WALM081,Friendswood,Fashion accessories,23,3,8/27/2022,16:59:00,Ewallet,4,69,0.33,
1627,WALM001,Houston,Home and lifestyle,63,1,9/9/2020,18:39:00,Ewallet,4,63,0.36,
1628,WALM008,Corpus Christi,Fashion accessories,64,3,5/20/2020,11:38:00,Ewallet,8,192,0.48,
1629,WALM012,Garland,Home and lifestyle,54,2,6/9/2022,21:03:00,Ewallet,4,108,0.48,
1630,WALM084,Schertz,Fashion accessories,48,3,2/21/2020,11:58:00,Ewallet,7,144,0.33,
1631,WALM078,Del Rio,Home and lifestyle,36,2,10/24/2021,8:37:00,Ewallet,7,72,0.33,
1632,WALM071,Lufkin,Fashion accessories,49,2,1/15/2020,18:14:00,Ewallet,8,98,0.33,
1633,WALM068,Burleson,Home and lifestyle,58,2,7/29/2020,9:26:00,Ewallet,5,116,0.33,
1634,WALM097,Alice,Fashion accessories,23,3,4/11/2020,20:01:00,Ewallet,9,69,0.18,
1635,WALM015,Grand Prairie,Home and lifestyle,47,1,4/9/2023,20:10:00,Ewallet,9,47,0.48,
1636,WALM015,Grand Prairie,Fashion accessories,37,3,8/12/2023,11:12:00,Ewallet,6,111,0.48,
1637,WALM029,Round Rock,Home and lifestyle,76,3,1/22/2020,10:57:00,Ewallet,6,228,0.48,
1638,WALM007,Arlington,Fashion accessories,48,1,3/1/2021,20:40:00,Ewallet,4,48,0.48,
1639,WALM018,Frisco,Home and lifestyle,27,2,8/7/2022,16:31:00,Ewallet,6,54,0.48,
1640,WALM043,Baytown,Fashion accessories,64,3,10/13/2020,9:33:00,Ewallet,4,192,0.48,
1641,WALM093,Angleton,Home and lifestyle,80,2,12/14/2023,12:41:00,Ewallet,7,160,0.33,
1642,WALM053,Conroe,Fashion accessories,76,2,12/31/2021,7:01:00,Ewallet,9,152,0.57,
1643,WALM050,Victoria,Home and lifestyle,29,1,1/10/2023,9:25:00,Ewallet,7,29,0.48,
1644,WALM091,Little Elm,Fashion accessories,17,1,2/2/2021,14:12:00,Ewallet,8,17,0.33,
1645,WALM084,Schertz,Home and lifestyle,63,2,3/1/2021,22:36:00,Ewallet,8,126,0.33,
1646,WALM008,Corpus Christi,Fashion accessories,65,3,6/25/2022,15:51:00,Ewallet,4,195,0.48,
1647,WALM006,El Paso,Home and lifestyle,29,1,10/31/2023,9:38:00,Ewallet,8,29,0.48,
1648,WALM020,Killeen,Fashion accessories,50,3,3/20/2023,6:09:00,Ewallet,4,150,0.48,
1649,WALM046,Temple,Home and lifestyle,52,1,11/26/2021,16:31:00,Ewallet,6,52,0.48,
1650,WALM089,Southlake,Fashion accessories,63,2,9/22/2023,12:12:00,Ewallet,8,126,0.33,
1651,WALM047,Flower Mound,Home and lifestyle,37,2,8/28/2021,17:17:00,Ewallet,4,74,0.48,
1652,WALM058,Port Arthur,Fashion accessories,34,3,10/1/2021,15:26:00,Ewallet,9,102,0.33,
1653,WALM039,Longview,Home and lifestyle,54,3,2/15/2021,12:52:00,Ewallet,6,162,0.48,
1654,WALM100,Canyon,Fashion accessories,65,2,8/13/2023,8:52:00,Ewallet,4,130,0.18,
1655,WALM035,San Angelo,Home and lifestyle,58,2,6/26/2023,19:54:00,Ewallet,6,116,0.48,
1656,WALM028,Odessa,Fashion accessories,58,1,9/12/2020,16:50:00,Ewallet,5,58,0.48,
1657,WALM014,Amarillo,Home and lifestyle,85,1,6/5/2023,17:34:00,Ewallet,7,85,0.48,
1658,WALM067,Haltom City,Fashion accessories,25,3,11/14/2021,14:29:00,Ewallet,7,75,0.33,
1659,WALM060,DeSoto,Home and lifestyle,26,1,6/8/2021,22:06:00,Ewallet,5,26,0.33,
1660,WALM030,Richardson,Fashion accessories,28,2,3/5/2022,21:56:00,Ewallet,4,56,0.48,
1661,WALM046,Temple,Home and lifestyle,75,1,12/11/2022,21:51:00,Ewallet,7,75,0.48,
1662,WALM100,Canyon,Fashion accessories,18,2,2/20/2020,9:22:00,Ewallet,7,36,0.18,
1663,WALM040,Edinburg,Home and lifestyle,30,1,4/21/2023,10:01:00,Ewallet,8,30,0.48,
1664,WALM018,Frisco,Fashion accessories,18,2,9/19/2021,6:30:00,Ewallet,7,36,0.48,
1665,WALM087,Waxahachie,Home and lifestyle,34,2,2/17/2022,14:14:00,Ewallet,4,68,0.33,
1666,WALM030,Richardson,Fashion accessories,59,1,2/9/2023,12:45:00,Ewallet,8,59,0.48,
1667,WALM041,Mission,Home and lifestyle,36,3,8/28/2020,14:37:00,Ewallet,8,108,0.48,
1668,WALM022,Mesquite,Fashion accessories,45,1,6/28/2022,13:22:00,Ewallet,6,45,0.48,
1669,WALM045,Missouri City,Home and lifestyle,23,1,4/26/2022,18:42:00,Credit card,7,23,0.48,
1670,WALM097,Alice,Fashion accessories,19,2,2/10/2020,12:30:00,Ewallet,4,38,0.18,
1671,WALM020,Killeen,Home and lifestyle,21,2,2/22/2022,15:26:00,Ewallet,5,42,0.48,
1672,WALM048,Harlingen,Fashion accessories,53,3,6/8/2022,17:13:00,Ewallet,6,159,0.48,
1673,WALM028,Odessa,Home and lifestyle,30,1,2/28/2023,19:19:00,Ewallet,7,30,0.48,
1674,WALM088,Cleburne,Fashion accessories,47,3,12/20/2020,9:36:00,Ewallet,5,141,0.33,
1675,WALM085,Kerrville,Home and lifestyle,20,1,11/14/2023,18:37:00,Ewallet,6,20,0.33,
1676,WALM036,Allen,Fashion accessories,24,3,8/17/2023,6:17:00,Ewallet,9,72,0.48,
1677,WALM094,Alamo,Home and lifestyle,49,2,9/22/2023,10:18:00,Ewallet,8,98,0.33,
1678,WALM010,Laredo,Fashion accessories,25,3,6/12/2021,20:35:00,Ewallet,8,75,0.48,
1679,WALM001,Houston,Home and lifestyle,80,1,7/10/2022,19:11:00,Ewallet,8,80,0.36,
1680,WALM060,DeSoto,Fashion accessories,23,3,4/9/2020,9:18:00,Ewallet,5,69,0.33,
1681,WALM040,Edinburg,Home and lifestyle,18,1,6/7/2022,11:04:00,Ewallet,4,18,0.48,
1682,WALM057,Euless,Fashion accessories,66,2,10/26/2020,7:05:00,Ewallet,8,132,0.33,
1683,WALM051,New Braunfels,Home and lifestyle,35,2,2/8/2020,19:02:00,Ewallet,6,70,0.48,
1684,WALM090,Brownwood,Fashion accessories,81,3,11/28/2023,11:06:00,Ewallet,5,243,0.33,
1685,WALM047,Flower Mound,Home and lifestyle,70,3,10/19/2021,16:05:00,Ewallet,8,210,0.48,
1686,WALM051,New Braunfels,Fashion accessories,24,3,10/24/2022,11:48:00,Ewallet,8,72,0.48,
1687,WALM048,Harlingen,Home and lifestyle,77,1,8/25/2023,22:06:00,Ewallet,7,77,0.48,
1688,WALM083,Farmers Branch,Fashion accessories,48,3,2/13/2023,12:28:00,Ewallet,9,144,0.33,
1689,WALM068,Burleson,Home and lifestyle,33,2,3/3/2023,18:38:00,Ewallet,7,66,0.33,
1690,WALM037,League City,Fashion accessories,59,3,12/12/2023,21:15:00,Ewallet,5,177,0.48,
1691,WALM061,Cedar Park,Home and lifestyle,84,1,3/17/2022,18:24:00,Ewallet,9,84,0.33,
1692,WALM095,Big Spring,Fashion accessories,58,1,6/21/2021,17:12:00,Ewallet,6,58,0.33,
1693,WALM002,Dallas,Home and lifestyle,59,3,2/7/2023,9:59:00,Ewallet,5,177,0.36,
1694,WALM063,Georgetown,Fashion accessories,54,2,8/5/2020,17:17:00,Ewallet,9,108,0.33,
1695,WALM062,Galveston,Home and lifestyle,85,2,3/19/2022,15:10:00,Ewallet,8,170,0.33,
1696,WALM076,Huntsville,Fashion accessories,85,1,7/28/2020,20:12:00,Ewallet,8,85,0.33,
1697,WALM052,Mansfield,Home and lifestyle,58,3,9/15/2020,13:34:00,Ewallet,7,174,0.57,
1698,WALM005,Fort Worth,Fashion accessories,47,1,10/25/2021,6:38:00,Ewallet,5,47,0.48,
1699,WALM052,Mansfield,Home and lifestyle,19,1,2/12/2022,13:30:00,Ewallet,6,19,0.57,
1700,WALM027,Abilene,Fashion accessories,70,3,11/18/2021,10:19:00,Ewallet,9,210,0.48,
1701,WALM036,Allen,Home and lifestyle,24,3,11/6/2023,17:37:00,Ewallet,4,72,0.48,
1702,WALM017,McKinney,Fashion accessories,47,1,7/29/2023,19:01:00,Ewallet,7,47,0.48,
1703,WALM036,Allen,Home and lifestyle,42,2,4/6/2021,22:44:00,Ewallet,6,84,0.48,
1704,WALM037,League City,Fashion accessories,17,1,3/1/2023,17:20:00,Ewallet,4,17,0.48,
1705,WALM024,Carrollton,Home and lifestyle,77,3,11/25/2023,13:36:00,Ewallet,9,231,0.48,
1706,WALM001,Houston,Fashion accessories,44,2,4/14/2023,11:28:00,Ewallet,9,88,0.36,
1707,WALM068,Burleson,Home and lifestyle,67,3,10/19/2023,16:14:00,Ewallet,6,201,0.33,
1708,WALM041,Mission,Fashion accessories,34,1,11/14/2022,16:55:00,Ewallet,8,34,0.48,
1709,WALM079,La Porte,Home and lifestyle,78,1,8/13/2023,19:51:00,Ewallet,5,78,0.33,
1710,WALM011,Lubbock,Fashion accessories,25,1,1/14/2021,14:57:00,Ewallet,9,25,0.48,
1711,WALM051,New Braunfels,Home and lifestyle,49,1,5/30/2022,15:03:00,Ewallet,7,49,0.48,
1712,WALM069,Rockwall,Fashion accessories,52,2,11/4/2022,20:10:00,Ewallet,4,104,0.33,
1713,WALM062,Galveston,Home and lifestyle,73,1,8/16/2023,13:05:00,Ewallet,8,73,0.33,
1714,WALM007,Arlington,Fashion accessories,26,2,5/17/2022,22:40:00,Ewallet,5,52,0.48,
1715,WALM037,League City,Home and lifestyle,52,2,1/26/2021,8:14:00,Ewallet,6,104,0.48,
1716,WALM024,Carrollton,Fashion accessories,39,3,3/28/2023,17:08:00,Ewallet,6,117,0.48,
1717,WALM006,El Paso,Home and lifestyle,50,3,9/21/2023,6:35:00,Ewallet,6,150,0.48,
1718,WALM006,El Paso,Fashion accessories,37,3,9/8/2022,17:27:00,Ewallet,7,111,0.48,
1719,WALM063,Georgetown,Home and lifestyle,59,3,7/2/2023,9:24:00,Ewallet,9,177,0.33,
1720,WALM069,Rockwall,Fashion accessories,53,2,7/2/2020,12:54:00,Ewallet,7,106,0.33,
1721,WALM020,Killeen,Home and lifestyle,64,3,4/17/2021,13:53:00,Ewallet,7,192,0.48,
1722,WALM017,McKinney,Fashion accessories,59,3,9/4/2020,12:28:00,Ewallet,9,177,0.48,
1723,WALM098,Mineral Wells,Home and lifestyle,68,1,2/15/2020,11:16:00,Ewallet,5,68,0.18,
1724,WALM069,Rockwall,Fashion accessories,55,2,5/14/2022,21:50:00,Ewallet,7,110,0.33,
1725,WALM098,Mineral Wells,Home and lifestyle,39,2,3/22/2023,14:52:00,Ewallet,6,78,0.18,
1726,WALM079,La Porte,Fashion accessories,82,1,3/22/2022,17:06:00,Ewallet,8,82,0.33,
1727,WALM059,Pflugerville,Home and lifestyle,61,3,12/30/2022,21:45:00,Ewallet,8,183,0.33,
1728,WALM022,Mesquite,Fashion accessories,28,3,7/4/2023,18:34:00,Ewallet,9,84,0.48,
1729,WALM022,Mesquite,Home and lifestyle,61,1,2/11/2021,16:54:00,Ewallet,4,61,0.48,
1730,WALM006,El Paso,Fashion accessories,84,1,4/21/2021,21:52:00,Ewallet,9,84,0.48,
1731,WALM017,McKinney,Home and lifestyle,58,1,12/20/2021,13:57:00,Ewallet,8,58,0.48,
1732,WALM015,Grand Prairie,Fashion accessories,41,1,4/1/2022,11:04:00,Ewallet,4,41,0.48,
1733,WALM053,Conroe,Home and lifestyle,20,1,10/15/2020,21:37:00,Ewallet,5,20,0.57,
1734,WALM033,Pearland,Fashion accessories,31,1,6/8/2023,20:37:00,Ewallet,4,31,0.48,
1735,WALM045,Missouri City,Home and lifestyle,85,2,10/3/2022,8:19:00,Credit card,8,170,0.48,
1736,WALM002,Dallas,Fashion accessories,54,1,10/14/2021,7:43:00,Ewallet,5,54,0.36,
1737,WALM071,Lufkin,Home and lifestyle,20,3,5/23/2020,15:22:00,Ewallet,4,60,0.33,
1738,WALM077,Coppell,Fashion accessories,43,3,11/27/2020,6:05:00,Ewallet,6,129,0.33,
1739,WALM071,Lufkin,Home and lifestyle,54,1,10/10/2022,22:03:00,Ewallet,7,54,0.33,
1740,WALM093,Angleton,Fashion accessories,51,3,10/9/2022,18:02:00,Ewallet,7,153,0.33,
1741,WALM005,Fort Worth,Home and lifestyle,45,3,8/11/2021,9:06:00,Ewallet,9,135,0.48,
1742,WALM019,Pasadena,Fashion accessories,40,1,1/19/2023,12:07:00,Ewallet,6,40,0.48,
1743,WALM083,Farmers Branch,Home and lifestyle,29,2,1/5/2023,16:14:00,Ewallet,8,58,0.33,
1744,WALM092,Lake Jackson,Fashion accessories,63,2,12/9/2021,14:20:00,Ewallet,7,126,0.33,
1745,WALM015,Grand Prairie,Home and lifestyle,41,1,8/10/2021,13:54:00,Ewallet,9,41,0.48,
1746,WALM005,Fort Worth,Fashion accessories,67,2,2/9/2023,21:00:00,Ewallet,8,134,0.48,
1747,WALM033,Pearland,Home and lifestyle,74,3,8/16/2022,18:53:00,Ewallet,5,222,0.48,
1748,WALM026,Denton,Fashion accessories,52,2,5/3/2021,8:59:00,Ewallet,9,104,0.48,
1749,WALM076,Huntsville,Home and lifestyle,57,1,9/17/2020,14:27:00,Ewallet,9,57,0.33,
